1  0.09772935871343628
2  0.0778562592282214
3  0.0661239474839379
4  0.056067680274552056
5  0.05076020591404286
6  0.04676962368809609
7  0.043377628796041345
8  0.03890817670298097
9  0.033800231453769106
10  0.03152559958497945
11  0.030767388962049565
12  0.025978690290913445
13  0.0255397262460593
14  0.024821421445388882
15  0.022187637176264017
16  0.020711121752663715
17  0.02007262859651223
18  0.019873099485214894
19  0.017119597749311623
20  0.016441198770900674
21  0.015882517259268127
22  0.01532383574763558
23  0.013528073745959535
24  0.012131369966878167
25  0.01328863881240273
26  0.011333253521688815
27  0.009976455564866914
28  0.009737020631310107
29  0.009816832275829043
30  0.009577397342272238
31  0.007342671295742049
32  0.007741729518336725
33  0.006384931561514825
34  0.006624366495071631
35  0.006464743206033761
36  0.005945967516660681
37  0.005387286005028134
38  0.00442954627080091
39  0.004549263737579313
40  0.004150205514984636
41  0.00391077058142783
42  0.003631429825611557
43  0.0032323716030168803
44  0.0030727483139790096
45  0.002434255157827527
46  0.002194820224270721
47  0.0023943493355680595
48  0.0020351969352328503
49  0.0019154794684544474
50  0.0017957620016760445
51  0.0017957620016760445
52  0.0015563270681192387
53  0.001276986312302965
54  0.0013567979568219002
55  0.0014765154236003033
56  0.0012370804900434973
57  0.0013168921345624327
58  0.001396703779081368
59  0.0009178339119677561
60  0.0005586815116325472
61  0.00039905822259467656
62  0.0006384931561514825
63  0.0009178339119677561
64  0.0006783989784109501
65  0.0006783989784109501
66  0.0005985873338920149
67  0.0005586815116325472
68  0.00039905822259467656
69  0.0005187756893730795
70  0.0005586815116325472
71  0.0005187756893730795
72  0.00023943493355680593
73  0.00043896404485414424
74  0.0002793407558162736
75  0.0003192465780757413
76  0.00015962328903787064
77  0.0003192465780757413
78  0.0002793407558162736
79  0.00023943493355680593
80  0.00019952911129733828
81  0.00019952911129733828
82  0.00019952911129733828
83  0.00023943493355680593
84  0.00015962328903787064
85  0.00011971746677840296
86  0.00019952911129733828
87  3.990582225946766e-05
88  0.00011971746677840296
89  0.00015962328903787064
90  0.00019952911129733828
91  7.981164451893532e-05
92  3.990582225946766e-05
93  0.00015962328903787064
94  3.990582225946766e-05
95  0.00011971746677840296
96  0.00011971746677840296
97  7.981164451893532e-05
98  3.990582225946766e-05
99  0.00015962328903787064
100  3.990582225946766e-05
101  7.981164451893532e-05
102  3.990582225946766e-05
103  3.990582225946766e-05
104  0.00015962328903787064
106  0.00015962328903787064
107  3.990582225946766e-05
108  7.981164451893532e-05
109  7.981164451893532e-05
112  3.990582225946766e-05
115  7.981164451893532e-05
120  7.981164451893532e-05
121  0.00015962328903787064
122  7.981164451893532e-05
123  3.990582225946766e-05
124  3.990582225946766e-05
125  3.990582225946766e-05
126  7.981164451893532e-05
134  0.00011971746677840296
135  3.990582225946766e-05
136  3.990582225946766e-05
139  3.990582225946766e-05
142  3.990582225946766e-05
143  3.990582225946766e-05
146  3.990582225946766e-05
149  3.990582225946766e-05
154  0.00011971746677840296
156  3.990582225946766e-05
157  3.990582225946766e-05
158  3.990582225946766e-05
159  3.990582225946766e-05
160  3.990582225946766e-05
165  3.990582225946766e-05
167  3.990582225946766e-05
169  3.990582225946766e-05
170  3.990582225946766e-05
175  3.990582225946766e-05
177  3.990582225946766e-05
180  3.990582225946766e-05
181  3.990582225946766e-05
198  3.990582225946766e-05
200  3.990582225946766e-05
201  3.990582225946766e-05
207  3.990582225946766e-05
211  3.990582225946766e-05
212  3.990582225946766e-05
214  3.990582225946766e-05
216  3.990582225946766e-05
226  3.990582225946766e-05
246  3.990582225946766e-05
263  3.990582225946766e-05
274  3.990582225946766e-05
289  3.990582225946766e-05
302  3.990582225946766e-05
359  3.990582225946766e-05
562  3.990582225946766e-05
